posted_date,model,inch,release_year,chip,ram,storage,price,title,description,release_price
2026-03-16,macbookair,13,2020,m1,8gb,256gb,450000,맥북 에어 13인치 M1 8GB 256GB,"3년정도 사용한 제품이며 작동하는데 아무런 문제없습니다. 이번에 맥북 M5 바꿔서 판매합니다. 

상태
- 전체적으로 사용감 있습니다.
- 외관에 찍힌 부분이 약간있으며, 스티커자국이 남아 있습니다.
- 얼룩이 조금 있는 상태인데, 닦아서 사용하시면 크게 문제 없습니다.
- 기능적인 부분은 전혀 문제 없이 작동합니다.
- 배터리 효율은 제가 확인을 못하고 포맷을했는데, 마지막 기억은 85퍼 정도였습니다.

구성품
- 본체
- 정품 충전기(정품 연결선이 있으나, 상태보고 결정하시면 됩니다.)
- 제가 사용한 보관 케이스(집) 같이 드립니다. 

서울대입구역 혹은 관악산역 근처 직거래 희망합니다.",1290000
2026-03-16,macbookair,13,2020,m1,8gb,512gb,270000,2020 M1 맥북 에어 13인치 판매합니다(디스플레이 파손 제품),"2020 M1 맥북 에어 13인치 판매합니다
사양 : M1 8gb / 메모리 : 512gb / 스페이스 그레이

2020년도 신품 구매 후 계속 1인 신조로 사용했습니다.
현재 디스플레이 파손 상태로 상태는 사진과 같습니다
배터리 사이클 수는 55회입니다

외관은 거의 집에서 사용해서 큰 찍힘은 없습니다
구매한 연도가 있어 어느 정도 사용감은 있으나 외관의 큰 하자사항은 없습니다

구성은 풀박 구성에 그레고리 노트북 가방 신품, 벨킨 멀티 허브 포함입니다
직거래는 울산 산하동에서 가능하며 노리턴 조건으로 택배거래 가능합니다",1560000
2026-03-15,macbookpro,14,2026,m5pro,24gb,1tb,3250000,맥북 프로 14 M5 pro 24GB/1TB 한글 팝니다,"맥북 프로 14 M5 pro 24GB/1TB 한글 팝니다.

미개봉 신품으로 직거래 직배송해드립니다.

쿨거래시 네고가능",3490000
2026-03-15,macbookpro,14,2024,m4pro,24gb,512gb,2300000,맥북 프로 14 M4 Pro 24/512 실버,"25년 8월 구매했습니다

배터리사이클 16이고 상태 아주 좋습니다

탄현역 직거래만 가능",2790000
2026-03-15,macbookpro,14,2025,m5,16gb,512gb,2000000,맥북 프로 14인치 m5 16gb 512gb 스블 초ssss급,애플 맥북 프로 14인치 스페이스 블랙 색상입니다  - 칩: Apple M5 - 메모리: 16GB -ssd : 512GB  배터리 성능 최대치는 100%입니다  막상 샀는데 윈도우 노트북이 필요해서 처분하고 윈트북 사려규 팝니다 ㅠ 저한텐 너무 오버스펙이에요 ㅠ  직거래하면 쿨거해드립니당,2590000
2026-03-15,macbookpro,14,2021,m1pro,32gb,1tb,1800000,사용감적은 맥북 프로 14 M1 Pro max 32GB 1TB A2442,"애플 맥북 프로 m1 max 14인치 A2442 모델 판매합니다

- MBP 14.2 SG/10C CPU/24C GPU/32GB/1TB
- 제조년월: 21년 11월
- 배터리 성능 최대치: 95%
- 싸이클 수 -34회

사이클 수 적고 사용감 적습니다. 케이스 끼고 사용하여 외관하자 없습니다 충전기 및 박스 보유중 안산에서 직거래만 합니다.
MacBook Pro는 놀라운 XDR 디스플레이와 전문가를 위한 모든 성능을 갖췄습니다",3500000
2026-03-15,macbookpro,16,2021,m1pro,32gb,1tb,1690000,(진짜최저가)맥북 16인치 M1 Pro Max 32GB 1tb 팝니다.,"M1 Max 칩셋에 32GB 메모리, 1Tb 저장용량, 배터리 효율 88%으로 구성된 고성능 노트북입니다. 포맷 완료상태고 구매자 분께서는 인터넷 연결하시고 사용하시면 됩니다. 외관 및 액정 상태는 그냥 새것이고 작동에 전혀 문제 없습니다.

운영체제 미설치로 실수로 기재했는데 macos입니다.

네이버, 중고나라, 당근봐도 이스펙에 이가격 없습니다 찾아보셔도 됩니다.

판매사유는 제 기준에 사용하면서 너무 고스펙 노트북이고 제가 롤같은 게임을 좋아하는데 돌아가는데는 전혀 문제없지만 아무래도 편의상 데스크탑 pc로 넘어가려고 판매합니다.

구성품으로는 사진과 마찬가지로 쿨링팬, 키보드 덮개, 쿨링보드, 애플 충전기, C허브젠더까지 포함입니다.

직거래 광주광역시로 선호하지만 택배거래도 가능하니 편하게 문의주세요.",4200000
2026-03-15,macbookair,15,2025,m4,24gb,512gb,1550000,맥북에어 15 M4 512GB RAM 24GB,"모델: MacBook Air 15인치
칩셋: Apple M4
메모리: 24GB
저장공간: 512GB SSD
색상: 스카이 블루
• 상태
외관 상태 매우 양호 (생활기스 없음)
배터리 상태 정상 / 사이클 45회 초기화 후 판매 예정
• 구성품(충전기와 맥세이프 케이블은 뜯지않은 새거입니다)
본체
정품 충전기
박스 포함
AS기한 2026년 7월

직거래 희망 장소 부산역",2430000
2026-03-15,macbookpro,14,2023,m2pro,16gb,512gb,1450000,맥북 프로 M2 14인치 S급 풀박스,"칩 : 애플 실리콘 M2 pro 메모리 : 16GB 디스플레이 : Retina XDR 디스플레이 운영체제 : macOS 저장공간 : 512GB 배터리 효율 : 95%  영상편집 하려고 200중반대로 구입했던것 같은데,  노트북 자체를 사용안하다보니 상태가 매우 깨끗합니다.. 배터리 효율도 95% 일정도로 충전을 몇번 안한것 같네요.   성능은 차고 넘쳐서 영상편집이나 작업하시는데 최고일겁니다. 14인치라 휴대성도 있으면서 화면이 커서 작업성도 좋아요.  풀박스 구성이고 직거래는 오창읍 부영아파트에서 합니다. 직거래 선호해요.",2990000
2026-03-15,macbookpro,16,2021,m1pro,16gb,512gb,1300000,"맥북 프로 16인치 M1pro 16기가/512기가 (S급, 배터리98%)","맥북프로 M1pro 16인치 실버색상입니다
16기가 램에 512 SSD

외관 흠집 찾을수 없을 정도로 상태 최상입니다
(집에서 가끔 써서 밖에 가지고 나간적이 없습니다)

배터리효율은 98%으로 컨디션이 아주 좋습니다
(71사이클)

풀박스입니다

충남 아산에서 직거래",3390000
2026-03-15,macbookair,13,2025,m4,16gb,256gb,1300000,애플 맥북 에어 m4 256g 13,애플 맥북 에어 m4 256g 배터리 성능은 100퍼 입니다 - 13인치 화면 - 256GB 저장 공간 램 16기가입니다 가벼운 무게와 얇은 디자인으로 휴대성이 좋습니다 케이스 커버랑 키보드보호커버도 같이 드려요 계ㅈ하시면 125에 드려요 중고상 환불은 안됩니다,1590000
2026-03-15,macbookpro,14,2021,m1pro,16gb,1tb,1200000,맥북 M1 Pro 14인치 16GB 1T용량,"애플 맥북 프로 14인치 M1pro 16기가 메모리 1T용량 입니다.
1월 말에 애플케어로 부품 전체 교체 받아서, 기스나 하자 전혀 없는 새제품이나 마찬가지 입니다.

풀박입니다.

- 배터리 성능 최대치 100%, 사이클 횟수 6회 입니다.
- 한영 키보드입니다.

네고 가능하니 편하게 연락 주세요~",2960000
2026-03-15,macbookair,13,2024,m3,16gb,256gb,1150000,맥북 에어 M3 13인치 16GB 256GB 스페이스그레이 배터리100,"기스나 작은 흠집 나는 것도 너무 싫어해서 케이스끼고 조심히 썼습니다 새제품이나 다름없다고 생각할 정도로 상태는 자부합니다 사이클 수도 49밖에 안되구요 멋있어서 샀다가 유튜브나 넷플릭스만 좀 보다가 돈 쓸 데가 생겨서 팝니다군대가야해서 싸게 판매합니다.

부천 중동역 직거래시 110만",1860000
2026-03-15,macbookair,15,2023,m2,8gb,256gb,1100000,애플 맥북 에어 15 M2 2023,"애플 맥북 에어 15 M2 2023년 모델입니다
2024년 3월에 구입하여 주로 집에서만 사용하였습니다.

카페 나갈때도 극세사 파우치 사용으로 가스 안나게 잘 사용 하였구요 찍힘, 기스 없습니다. 

정말 깔끔하게 사용하였습니다.

구성은 풀박스구요 다만 충전기선이 오염이 크진 않고 조금 있습니다.

맥북 사양은
- 8GB RAM
-256 GB
- 38.9cm Liquid Retina 

AppleCare+는 2027년 2월 26일까지 

정말 깔끔하게 사용하였어요.. 편하게 연락주세요 위치보고 가져다드릴 수 있으면 가져다 드릴게요",1890000
2026-03-15,macbookpro,14,2021,m1pro,16gb,1tb,1100000,애플 맥북 프로 14인치 m1 1TB,"맥북 프로 14인치 m1 1TB 모델입니다 10 CPU 16 GPU 16gb 메모리 저장용량 1TB  배터리효율 87 사이클 122입니다 3번째 사진 보시면 미세한 찍힘 외 기스,스크래치 외관 하자 일절 없어요  풀박이구요 애플 매장에서 구입할때 받은 상자 그대로 드립니다  고가의 제품인만큼 택배거래는 하지 않습니다 경기도 군포 근처 외 서울까지만 가능합니다",2960000
2026-03-15,macbookpro,14,2021,m1pro,16gb,512gb,1050000,맥북 프로 14 M1 Pro (10CPU/16GPU/16GB/512GB),"맥북 프로 14인치 M1 pro 풀칩(10 CPU / 16 GPU), 16gb 메모리, 512gb 저장공간 모델입니다. 
2022년 중반 애플케어와 함께 구매하여 현재 종료 되었습니다. 

외관, 키보드, 액정 모두 상태 좋습니다. 가장 큰 흠집은 사진에 첨부하였습니다. 그 외 생활기스 수준으로 깨끗하고 거의 집안에서 클램쉘 모드로만 사용하였습니다. 

배터리 사이클은 168 입니다. 

풀박스 구성 그대로 드립니다. 우선 불광역 부근에서 직거래 하겠습니다.

가격은 105만 입니다.

010-육2일0-오2육1

연락주세요.",2690000
2026-03-15,macbookair,13,2024,m3,8gb,256gb,1050000,맥북에어 m3 13 상태최상 풀박(미사용충전기포함),맥북에어 m3 13 실버색상입니다. 집에서만 클램쉘 연결해 외부 모니터 키보드 사용해 상태는 최상입니다. 아이패드 주로 사용해 사이클적고 배터리 상태 100프로이며 직거래만 가능합니다. 풀박스 구성이며 제품충전기는 미사용 그대로 함께 드립니다. (액정보호필름부착/키커버2매) 시청역 신설동역에서 가능합니다!,1590000
2026-03-15,macbookair,15,2023,m2,8gb,256gb,850000,맥북 에어 15 M2 미드나이트 256GB 8GB 팝니다.,"맥북에어 m2 15인치 미드나이트 256gb 8gb 입니다

구매는 2024년 초 구매했으며 집에서 실사용 10회 미만으로 잘 사용 안했던거로 기억합니다.

화면 넓고 배터리 상태 좋습니다. 박스 풀구성 충전 케이블 (멕세이프3) 어댑터 포함이며

다른 매물들보다 저렴합니다~ 상태 만족하실겁니다

직거래는 충남 서산에서 하구 택배거래는 당일 우체국 포장 꼼꼼히해서 보내드립니다.",1890000
2026-03-15,macbookair,13,2022,m2,8gb,512gb,700000,맥북에어13 M2 8GB 512GB,"- 애플 2022 맥북에어 13 m2 512gb
- 미드나이트 색상
- 배터리 86%
- 쿠팡에서 2022.10.13 구매
- 기능하자는 없고 외부에 스크레치 조금 (사진참고)
- 본체말고 별도의 구성품은 없음
- 중고거래 특성상 환불불가",1960000
2026-03-15,macbookpro,13,2020,m1,16gb,256gb,680000,맥북 프로 M1 13인치 (256/16GB) 터치바 모델,"맥북 프로 M1 터치바 모델 스페이스 그레이 터치바 모델입니다. 

- 배터리 성능 상태: 92%
- 풀박스 구성입니다 (본체, 케이블, 어댑터)

항상 파우치에 넣어다니며 소중하게 모셨습니다.
열고 닫음으로 인한 카메라 윗부분 고무패킹 변형(멀리서 보면 잘 보이지 않습니다) 외에는 기스 손상 없습니다.

신중하게 고민후 구매의사가 있으면 메세지 부탁드립니다.",1960000
2026-03-15,macbookair,13,2020,m1,16gb,256gb,600000,맥북 에어 노트북 M1칩 16/256GB,"M1칩 모델로 16GB 메모리와 256GB 저장용량을 갖춘 제품입니다. 배터리 충전시간과 수준이 표시되어 있어 사용감이 있는 상태예요. 실사용에 문제없이 잘 작동하는 중고 노트북입니다.

기존 윈도우놋북이있는데 사용을 잘안하게되어 판매합니다.",1560000
2026-03-14,macbookpro,14,2024,m4pro,24gb,512gb,2850000,맥북 프로 14인치 (M4 Pro / 24GB / 512GB) + 아스크로노 도킹스테이션 + 썬더볼트 4 독,"아래 세 제품 판매합니다.

- 맥북 프로 14인치 (M4 Pro / 24GB / 512GB) 스페이스 그레이
- 아스크로노 도킹스테이션
- 아마존 베이직스 썬더볼트 4 프로 도킹 스테이션

1) 맥북 프로는 24년 12월에 구매했으며 사이클 131, 배터리 성능 95%입니다. 풀박스 구성입니다. 깔끔합니다.

2) 아스크로노 도킹스테이션은 평소에 노트북으로 쓰시다가 책상 앉아서 밀어넣으면 바로 모니터 등 기기에 연결 가능해서 굉장히 편리합니다. 막 당근하려고 정리하다 쓸려서(...) 사용감 있습니다.

3) 썬더볼트 4 독 스펙 및 포트는 Dual 4K Monitor Support, 8K Display, 2xTBT4, 1xHDMI2.1, 3xUSB A 3.1, RJ45 Ethernet 이렇게 구성되어 있습니다.",2790000
2026-03-14,macbookair,15,2024,m3,16gb,256gb,1300000,[풀박스] 맥북 에어 M3 15인치 16GB 256GB 2024,맥북 에어 15인치 M3 입니다!  미드나이트 컬러고 상판 하판 스크래치 없고 깨끗해요 충전기 박스 구성품다있습니다 저반사 보호필름 같이 드려요  네고 가능하고 직거래는 더 많이 내려드려요! 연락주세요~!,2160000
2026-03-14,macbookair,15,2025,m4,16gb,256gb,1200000,m4 맥북에어 15,"보증 9월까지 남았네요!

15“ 
16/256 골드 입니다.

싸이클 5회 상태 좋습니다.

박스x, 네고 죄송합니다

직거래만합니다",1890000
2026-03-14,macbookair,15,2025,m4,16gb,256gb,1200000,m4 맥북에어 15 16/256,"맥북에어 m4 15 16/256 팝니다

직거래만 합니다.

찍힘/기스 x

박스 x

사이클 5회

찔러보기 네고 정중히 사양합니다",1890000
2026-03-14,macbookpro,13,2020,m1,16gb,1tb,900000,맥북 프로 13인치 M1 터치바 16gb 1tb,"애플 맥북 프로 13인치 M1 2020년 터치바 모델입니다.
- 램 16GB
- 저장공간 1TB
- 배터리 효율 84% 사이클 241
- 박스 있지만, 충전기와 충전선은 없습니다.

전 보유자분이 21년 9월전후에 구매하셨고,
저는 24년 12월쯤에 중고로 구매했던 맥북 프로입니다.
전 보유자분과 같이,
따로 쓰기보다 거치대에 올려놓고 외부모니터로 사용해서 깨끗이 사용하였습니다.

3d maya, 다빈치리졸브, 포토샵
편집 프로그램 다 잘 돌아갑니다.

직거래 선호합니다. (김해시)
택배시, 택배비 미포함입니다.",2500000
2026-03-14,macbookpro,13,2020,m1,8gb,256gb,380000,맥북 프로 M1 13 256gb 스그,"맥북 프로 M1 2020
램8gb 256gb
작동 잘 됩니다
외관은 큰 상처는 없으나 사진에 나와있듯이
생활기스 많습니다
트랙패드 양쪽에 스티커자국 있습니다
터치바 정상작동 합니다
배터리는 88프로네요 
3,4번째 사진에 보시면 충격 받은 적은 없는데 가지고 다니면서 생긴거지 미세한 세로줄 있습니다
액정부분이 파손이 있는게 아니라 작동이나 사용하는데에는 전혀 문제 없습니다
어댑터 없이 충전선만 드립니다
요즘 잘 안쓰고 책으로 공부하고 있어서 판매합니다",1690000
2026-03-13,macbookpro,16,2024,m4max,64gb,1tb,4700000,맥북 프로 16인치 M4 Max 64GB 민트급,"애플 맥북 프로 16인치 스페이스 그레이 모델입니다
- M4 Max 칩
- 64GB RAM
- 1TB
- Liquid Retina XDR 디스플레이 (나노텍스쳐 아님)

키보드에 지문 하나 안묻은 민트급입니다. 배터리 사이클 7회로 사실상 집에서 데스크탑으로 사용했습니다. 사용목적에 맞게 맥스튜디오로 갈아타려고 판매합니다.

영문 온리 키보드이고, 맥세이프 케이블 있습니다.

박스랑 벽돌 어댑터는 없어요. 칼디짓 독에만 물려서 모셔놔서 벽돌은 잃어버렸네요. 사진에 보이는 것과 동일한 DSuit 스킨 앞면/뒷면 미개봉 신품 같이 드립니다.

가격이 많이 나가는 물건이라 카페 직거래만 합니다.",5600000
2026-03-13,macbookpro,14,2026,m5pro,24gb,1tb,3100000,미개봉) 맥북 프로 14 M5 Pro 24GB 1TB 판매합니다.,"미개봉 맥북 프로 14인치 M5 Pro 판매합니다. 
- M5 PRO 
- 24GB RAM
- 1TB SSD

공홈에서 사전주문한 M5 Pro CPU 맥북 프로 라고 합니다. 
선물 받았는데 필요 없어서 저렴하게 판매합니다! 

학생할인 가격 등을 고려해서 판매가격을 책정하였습니다. 
보시는 대로 미개봉입니다.

- 고가의 제품이라 직거래만 하겠습니다. 
- 개봉하시려면 먼저 선입금 후 개봉하고, 개봉 후에는 환불은 불가합니다.
- 초기불량은 애플스토어에서 교환 받으시면 됩니다.",3490000
